"filename", "language", "Database", "Python", "JSON", "Properties", "XML", "Batch", "PowerShell", "comment", "blank", "total"
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\Statistic.db", "Database", 17, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\commands.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 9, 39
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\enums.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\main.py", "Python", 0, 295, 0, 0, 0, 0, 0, 0, 90, 385
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\quotes.json", "JSON", 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\quotes.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\saved_statistic.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\server.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 12, 49
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\statistics_1.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\terminal.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\_distutils_hack\__init__.py", "Python", 0, 78, 0, 0, 0, 0, 0, 19, 32, 129
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\_distutils_hack\override.py", "Python", 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 4, 5, 14
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\__main__.py", "Python", 0, 14, 0, 0, 0, 0, 0, 13, 5, 32
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\__init__.py", "Python", 0, 7, 0, 0, 0, 0, 0, 7, 6, 20
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\build_env.py", "Python", 0, 219, 0, 0, 0, 0, 0, 43, 35, 297
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cache.py", "Python", 0, 160, 0, 0, 0, 0, 0, 59, 46, 265
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", 0, 118, 0, 0, 0, 0, 0, 37, 17, 172
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", 0, 163, 0, 0, 0, 0, 0, 22, 39, 224
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 0, 776, 0, 0, 0, 0, 0, 101, 142, 1019
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\main.py", "Python", 0, 28, 0, 0, 0, 0, 0, 28, 15, 71
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", 0, 48, 0, 0, 0, 0, 0, 17, 23, 88
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\parser.py", "Python", 0, 194, 0, 0, 0, 0, 0, 49, 50, 293
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", 0, 186, 0, 0, 0, 0, 0, 73, 63, 322
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", 0, 371, 0, 0, 0, 0, 0, 75, 61, 507
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", 0, 113, 0, 0, 0, 0, 0, 18, 27, 158
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", 0, 101, 0, 0, 0, 0, 0, 14, 13, 128
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\cache.py", "Python", 0, 134, 0, 0, 0, 0, 0, 47, 43, 224
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\check.py", "Python", 0, 41, 0, 0, 0, 0, 0, 2, 11, 54
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\completion.py", "Python", 0, 58, 0, 0, 0, 0, 0, 29, 10, 97
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", 0, 188, 0, 0, 0, 0, 0, 39, 40, 267
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\debug.py", "Python", 0, 143, 0, 0, 0, 0, 0, 14, 46, 203
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\download.py", "Python", 0, 97, 0, 0, 0, 0, 0, 18, 26, 141
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", 0, 80, 0, 0, 0, 0, 0, 6, 12, 98
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\hash.py", "Python", 0, 42, 0, 0, 0, 0, 0, 7, 11, 60
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\help.py", "Python", 0, 27, 0, 0, 0, 0, 0, 3, 12, 42
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\index.py", "Python", 0, 100, 0, 0, 0, 0, 0, 12, 28, 140
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\install.py", "Python", 0, 605, 0, 0, 0, 0, 0, 65, 102, 772
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\list.py", "Python", 0, 277, 0, 0, 0, 0, 0, 31, 54, 362
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\search.py", "Python", 0, 135, 0, 0, 0, 0, 0, 9, 31, 175
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\show.py", "Python", 0, 137, 0, 0, 0, 0, 0, 15, 27, 179
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", 0, 81, 0, 0, 0, 0, 0, 11, 14, 106
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", 0, 131, 0, 0, 0, 0, 0, 20, 28, 179
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\configuration.py", "Python", 0, 221, 0, 0, 0, 0, 0, 80, 66, 367
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\distributions\__init__.py", "Python", 0, 12, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\distributions\base.py", "Python", 0, 16, 0, 0, 0, 0, 0, 14, 7, 37
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", 0, 11, 0, 0, 0, 0, 0, 5, 5, 21
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", 0, 91, 0, 0, 0, 0, 0, 22, 15, 128
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", 0, 18, 0, 0, 0, 0, 0, 8, 6, 32
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\exceptions.py", "Python", 0, 380, 0, 0, 0, 0, 0, 144, 135, 659
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\index\collector.py", "Python", 0, 374, 0, 0, 0, 0, 0, 136, 101, 611
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\index\package_finder.py", "Python", 0, 634, 0, 0, 0, 0, 0, 251, 120, 1005
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\index\sources.py", "Python", 0, 155, 0, 0, 0, 0, 0, 30, 40, 225
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\locations\__init__.py", "Python", 0, 343, 0, 0, 0, 0, 0, 93, 85, 521
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\locations\_distutils.py", "Python", 0, 108, 0, 0, 0, 0, 0, 37, 25, 170
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\locations\_sysconfig.py", "Python", 0, 123, 0, 0, 0, 0, 0, 63, 34, 220
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\locations\base.py", "Python", 0, 28, 0, 0, 0, 0, 0, 12, 13, 53
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\main.py", "Python", 0, 4, 0, 0, 0, 0, 0, 5, 4, 13
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\metadata\__init__.py", "Python", 0, 24, 0, 0, 0, 0, 0, 24, 15, 63
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\metadata\base.py", "Python", 0, 306, 0, 0, 0, 0, 0, 178, 63, 547
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\metadata\pkg_resources.py", "Python", 0, 177, 0, 0, 0, 0, 0, 37, 43, 257
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\candidate.py", "Python", 0, 25, 0, 0, 0, 0, 0, 1, 9, 35
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\direct_url.py", "Python", 0, 173, 0, 0, 0, 0, 0, 7, 41, 221
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\format_control.py", "Python", 0, 64, 0, 0, 0, 0, 0, 2, 15, 81
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\index.py", "Python", 0, 16, 0, 0, 0, 0, 0, 4, 9, 29
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\link.py", "Python", 0, 176, 0, 0, 0, 0, 0, 62, 51, 289
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\scheme.py", "Python", 0, 16, 0, 0, 0, 0, 0, 9, 7, 32
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\search_scope.py", "Python", 0, 79, 0, 0, 0, 0, 0, 29, 22, 130
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\selection_prefs.py", "Python", 0, 25, 0, 0, 0, 0, 0, 20, 7, 52
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\target_python.py", "Python", 0, 64, 0, 0, 0, 0, 0, 30, 17, 111
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\models\wheel.py", "Python", 0, 36, 0, 0, 0, 0, 0, 42, 12, 90
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\auth.py", "Python", 0, 193, 0, 0, 0, 0, 0, 79, 52, 324
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\cache.py", "Python", 0, 41, 0, 0, 0, 0, 0, 12, 17, 70
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\download.py", "Python", 0, 135, 0, 0, 0, 0, 0, 17, 34, 186
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\lazy_wheel.py", "Python", 0, 116, 0, 0, 0, 0, 0, 65, 30, 211
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\session.py", "Python", 0, 283, 0, 0, 0, 0, 0, 102, 70, 455
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\utils.py", "Python", 0, 38, 0, 0, 0, 0, 0, 48, 11, 97
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\network\xmlrpc.py", "Python", 0, 47, 0, 0, 0, 0, 0, 5, 9, 61
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\metadata.py", "Python", 0, 22, 0, 0, 0, 0, 0, 9, 9, 40
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py", "Python", 0, 24, 0, 0, 0, 0, 0, 9, 9, 42
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\metadata_legacy.py", "Python", 0, 52, 0, 0, 0, 0, 0, 8, 15, 75
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\wheel.py", "Python", 0, 27, 0, 0, 0, 0, 0, 4, 7, 38
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py", "Python", 0, 36, 0, 0, 0, 0, 0, 4, 7, 47
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\build\wheel_legacy.py", "Python", 0, 80, 0, 0, 0, 0, 0, 7, 16, 103
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\check.py", "Python", 0, 92, 0, 0, 0, 0, 0, 22, 36, 150
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\freeze.py", "Python", 0, 209, 0, 0, 0, 0, 0, 16, 30, 255
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\install\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\install\editable_legacy.py", "Python", 0, 36, 0, 0, 0, 0, 0, 5, 7, 48
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\install\legacy.py", "Python", 0, 95, 0, 0, 0, 0, 0, 8, 18, 121
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\install\wheel.py", "Python", 0, 483, 0, 0, 0, 0, 0, 142, 114, 739
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\operations\prepare.py", "Python", 0, 434, 0, 0, 0, 0, 0, 122, 87, 643
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\pyproject.py", "Python", 0, 82, 0, 0, 0, 0, 0, 61, 26, 169
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\__init__.py", "Python", 0, 71, 0, 0, 0, 0, 0, 6, 18, 95
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\constructors.py", "Python", 0, 350, 0, 0, 0, 0, 0, 76, 65, 491
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\req_file.py", "Python", 0, 344, 0, 0, 0, 0, 0, 111, 82, 537
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\req_install.py", "Python", 0, 624, 0, 0, 0, 0, 0, 147, 88, 859
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\req_set.py", "Python", 0, 127, 0, 0, 0, 0, 0, 34, 29, 190
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\req_tracker.py", "Python", 0, 88, 0, 0, 0, 0, 0, 10, 27, 125
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\req\req_uninstall.py", "Python", 0, 424, 0, 0, 0, 0, 0, 116, 94, 634
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\base.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py", "Python", 0, 281, 0, 0, 0, 0, 0, 130, 57, 468
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py", "Python", 0, 85, 0, 0, 0, 0, 0, 26, 31, 142
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py", "Python", 0, 397, 0, 0, 0, 0, 0, 61, 90, 548
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py", "Python", 0, 582, 0, 0, 0, 0, 0, 82, 76, 740
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py", "Python", 0, 80, 0, 0, 0, 0, 0, 56, 20, 156
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py", "Python", 0, 142, 0, 0, 0, 0, 0, 79, 28, 249
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py", "Python", 0, 49, 0, 0, 0, 0, 0, 1, 19, 69
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py", "Python", 0, 110, 0, 0, 0, 0, 0, 14, 43, 167
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py", "Python", 0, 190, 0, 0, 0, 0, 0, 72, 37, 299
